Date,Province,CovidCase
2021-04-27,Hưng Yên,9
2021-04-27,Khánh Hòa,43
2021-04-27,Kiên Giang,37
2021-04-27,Kon Tum,0
2021-04-27,Lai Châu,0
2021-04-27,Lâm Đồng,0
2021-04-27,Lạng Sơn,0
2021-04-27,Lào Cai,0
2021-04-27,Long An,4
2021-04-27,Nam Định,4
2021-04-27,Nghệ An,3
2021-04-27,Ninh Bình,4
2021-04-27,Ninh Thuận,9
2021-04-27,Phú Thọ,0
2021-04-27,Phú Yên,20
2021-04-27,Quảng Bình,0
2021-04-27,Quảng Nam,11
2021-04-27,Quảng Ngãi,0
2021-04-27,Quảng Ninh,64
2021-04-27,Quảng Trị,0
2021-04-27,Sóc Trăng,0
2021-04-27,Sơn La,0
2021-04-27,Tây Ninh,27
2021-04-27,Thái Bình,5
2021-04-27,Thái Nguyên,3
2021-04-27,Thanh Hóa,4
2021-04-27,Thừa Thiên-Huế,0
2021-04-27,Tiền Giang,4
2021-04-27,Trà Vinh,1
2021-04-27,Tuyên Quang,0
2021-04-27,Vĩnh Long,0
2021-04-27,Vĩnh Phúc,1
2021-04-27,Yên Bái,5
2021-04-27,Chưa rõ ,0
2021-04-28,An Giang,3
2021-04-28,Bà Rịa - Vũng Tàu,19
2021-04-28,Bắc Giang,7
2021-04-28,Bắc Kạn,0
2021-04-28,Bạc Liêu,1
2021-04-28,Bắc Ninh,20
2021-04-28,Bến Tre,19
2021-04-28,Bình Định,0
2021-04-28,Bình Dương,17
2021-04-28,Bình Phước,0
2021-04-28,Bình Thuận,0
2021-04-28,Cà Mau,7
2021-04-28,Cần Thơ,1
2021-04-28,Cao Bằng,0
2021-04-28,Đà Nẵng,63
2021-04-28,Đắk Lắk,0
2021-04-28,Đắk Nông,0
2021-04-28,Điện Biên,3
2021-04-28,Đồng Nai,15
2021-04-28,Đồng Tháp,3
2021-04-28,Gia Lai,27
2021-04-28,Hà Giang,1
2021-04-28,Hà Nam,1
2021-04-28,TP. Hà Nội,70
2021-04-28,Hà Tĩnh,0
2021-04-28,Hải Dương,730
2021-04-28,Hải Phòng,6
2021-04-28,Hậu Giang,0
2021-04-28,TP. Hồ Chí Minh,105
2021-04-28,Hòa Bình,7
2021-04-28,Hưng Yên,9
2021-04-28,Khánh Hòa,49
2021-04-28,Kiên Giang,37
2021-04-28,Kon Tum,0
2021-04-28,Lai Châu,0
2021-04-28,Lâm Đồng,0
2021-04-28,Lạng Sơn,0
2021-04-28,Lào Cai,0
2021-04-28,Long An,4
2021-04-28,Nam Định,4
2021-04-28,Nghệ An,3
2021-04-28,Ninh Bình,4
2021-04-28,Ninh Thuận,9
2021-04-28,Phú Thọ,0
2021-04-28,Phú Yên,20
2021-04-28,Quảng Bình,0
2021-04-28,Quảng Nam,11
2021-04-28,Quảng Ngãi,0
2021-04-28,Quảng Ninh,64
2021-04-28,Quảng Trị,0
2021-04-28,Sóc Trăng,0
2021-04-28,Sơn La,0
2021-04-28,Tây Ninh,27
2021-04-28,Thái Bình,5
2021-04-28,Thái Nguyên,3
2021-04-28,Thanh Hóa,4
2021-04-28,Thừa Thiên-Huế,0
2021-04-28,Tiền Giang,4
2021-04-28,Trà Vinh,1
2021-04-28,Tuyên Quang,0
2021-04-28,Vĩnh Long,0
2021-04-28,Vĩnh Phúc,1
2021-04-28,Yên Bái,5
2021-04-28,Chưa rõ ,0
2021-04-29,An Giang,3
2021-04-29,Bà Rịa - Vũng Tàu,19
2021-04-29,Bắc Giang,7
2021-04-29,Bắc Kạn,0
2021-04-29,Bạc Liêu,1
2021-04-29,Bắc Ninh,20
2021-04-29,Bến Tre,19
2021-04-29,Bình Định,0
2021-04-29,Bình Dương,17
2021-04-29,Bình Phước,0
2021-04-29,Bình Thuận,0
2021-04-29,Cà Mau,7
2021-04-29,Cần Thơ,18
2021-04-29,Cao Bằng,0
2021-04-29,Đà Nẵng,67
2021-04-29,Đắk Lắk,0
2021-04-29,Đắk Nông,0
2021-04-29,Điện Biên,3
2021-04-29,Đồng Nai,15
2021-04-29,Đồng Tháp,3
2021-04-29,Gia Lai,27
2021-04-29,Hà Giang,1
2021-04-29,Hà Nam,6
2021-04-29,TP. Hà Nội,71
2021-04-29,Hà Tĩnh,0
2021-04-29,Hải Dương,730
2021-04-29,Hải Phòng,6
2021-04-29,Hậu Giang,0
2021-04-29,TP. Hồ Chí Minh,106
2021-04-29,Hòa Bình,7
2021-04-29,Hưng Yên,11
2021-04-29,Khánh Hòa,50
2021-04-29,Kiên Giang,37
2021-04-29,Kon Tum,0
2021-04-29,Lai Châu,0
2021-04-29,Lâm Đồng,0
2021-04-29,Lạng Sơn,0
2021-04-29,Lào Cai,0
2021-04-29,Long An,18
2021-04-29,Nam Định,4
2021-04-29,Nghệ An,4
2021-04-29,Ninh Bình,4
2021-04-29,Ninh Thuận,9
2021-04-29,Phú Thọ,0
2021-04-29,Phú Yên,20
2021-04-29,Quảng Bình,0
2021-04-29,Quảng Nam,11
2021-04-29,Quảng Ngãi,0
2021-04-29,Quảng Ninh,64
2021-04-29,Quảng Trị,1
2021-04-29,Sóc Trăng,0
2021-04-29,Sơn La,0
2021-04-29,Tây Ninh,27
2021-04-29,Thái Bình,5
2021-04-29,Thái Nguyên,3
2021-04-29,Thanh Hóa,4
2021-04-29,Thừa Thiên-Huế,0
2021-04-29,Tiền Giang,4
2021-04-29,Trà Vinh,1
2021-04-29,Tuyên Quang,0
2021-04-29,Vĩnh Long,0
2021-04-29,Vĩnh Phúc,3
2021-04-29,Yên Bái,5
2021-04-29,Chưa rõ ,0
2021-04-30,An Giang,3
2021-04-30,Bà Rịa - Vũng Tàu,24
2021-04-30,Bắc Giang,7
2021-04-30,Bắc Kạn,0
2021-04-30,Bạc Liêu,1
2021-04-30,Bắc Ninh,20
2021-04-30,Bến Tre,19
2021-04-30,Bình Định,0
2021-04-30,Bình Dương,17
2021-04-30,Bình Phước,0
2021-04-30,Bình Thuận,0
2021-04-30,Cà Mau,7
2021-04-30,Cần Thơ,18
2021-04-30,Cao Bằng,0
2021-04-30,Đà Nẵng,68
2021-04-30,Đắk Lắk,0
2021-04-30,Đắk Nông,0
2021-04-30,Điện Biên,3
2021-04-30,Đồng Nai,15
2021-04-30,Đồng Tháp,3
2021-04-30,Gia Lai,27
2021-04-30,Hà Giang,1
2021-04-30,Hà Nam,8
2021-04-30,TP. Hà Nội,73
2021-04-30,Hà Tĩnh,0
2021-04-30,Hải Dương,730
2021-04-30,Hải Phòng,6
2021-04-30,Hậu Giang,0
2021-04-30,TP. Hồ Chí Minh,108
2021-04-30,Hòa Bình,7
2021-04-30,Hưng Yên,11
2021-04-30,Khánh Hòa,50
2021-04-30,Kiên Giang,37
2021-04-30,Kon Tum,0
2021-04-30,Lai Châu,0
2021-04-30,Lâm Đồng,0
2021-04-30,Lạng Sơn,0
2021-04-30,Lào Cai,0
2021-04-30,Long An,18
2021-04-30,Nam Định,4
2021-04-30,Nghệ An,4
2021-04-30,Ninh Bình,4
2021-04-30,Ninh Thuận,9
2021-04-30,Phú Thọ,0
2021-04-30,Phú Yên,20
2021-04-30,Quảng Bình,0
2021-04-30,Quảng Nam,11
2021-04-30,Quảng Ngãi,0
2021-04-30,Quảng Ninh,64
2021-04-30,Quảng Trị,1
2021-04-30,Sóc Trăng,2
2021-04-30,Sơn La,0
2021-04-30,Tây Ninh,28
2021-04-30,Thái Bình,5
2021-04-30,Thái Nguyên,3
2021-04-30,Thanh Hóa,4
2021-04-30,Thừa Thiên-Huế,0
2021-04-30,Tiền Giang,4
2021-04-30,Trà Vinh,1
2021-04-30,Tuyên Quang,0
2021-04-30,Vĩnh Long,0
2021-04-30,Vĩnh Phúc,3
2021-04-30,Yên Bái,5
2021-04-30,Chưa rõ ,0
2021-05-01,An Giang,3
2021-05-01,Bà Rịa - Vũng Tàu,24
2021-05-01,Bắc Giang,7
2021-05-01,Bắc Kạn,0
2021-05-01,Bạc Liêu,1
2021-05-01,Bắc Ninh,20
2021-05-01,Bến Tre,19
2021-05-01,Bình Định,0
2021-05-01,Bình Dương,17
2021-05-01,Bình Phước,0
2021-05-01,Bình Thuận,0
2021-05-01,Cà Mau,7
2021-05-01,Cần Thơ,18
2021-05-01,Cao Bằng,0
2021-05-01,Đà Nẵng,69
2021-05-01,Đắk Lắk,0
2021-05-01,Đắk Nông,0
2021-05-01,Điện Biên,3
2021-05-01,Đồng Nai,15
2021-05-01,Đồng Tháp,3
2021-05-01,Gia Lai,27
2021-05-01,Hà Giang,1
2021-05-01,Hà Nam,11
2021-05-01,TP. Hà Nội,73
2021-05-01,Hà Tĩnh,3
2021-05-01,Hải Dương,730
2021-05-01,Hải Phòng,6
2021-05-01,Hậu Giang,0
2021-05-01,TP. Hồ Chí Minh,111
2021-05-01,Hòa Bình,7
2021-05-01,Hưng Yên,11
2021-05-01,Khánh Hòa,50
2021-05-01,Kiên Giang,37
2021-05-01,Kon Tum,0
2021-05-01,Lai Châu,0
2021-05-01,Lâm Đồng,0
2021-05-01,Lạng Sơn,0
2021-05-01,Lào Cai,0
2021-05-01,Long An,18
2021-05-01,Nam Định,4
2021-05-01,Nghệ An,4
2021-05-01,Ninh Bình,4
2021-05-01,Ninh Thuận,9
2021-05-01,Phú Thọ,0
2021-05-01,Phú Yên,20
2021-05-01,Quảng Bình,0
2021-05-01,Quảng Nam,11
2021-05-01,Quảng Ngãi,0
2021-05-01,Quảng Ninh,67
2021-05-01,Quảng Trị,1
2021-05-01,Sóc Trăng,2
2021-05-01,Sơn La,0
2021-05-01,Tây Ninh,28
2021-05-01,Thái Bình,5
2021-05-01,Thái Nguyên,3
2021-05-01,Thanh Hóa,4
2021-05-01,Thừa Thiên-Huế,0
2021-05-01,Tiền Giang,4
2021-05-01,Trà Vinh,1
2021-05-01,Tuyên Quang,0
2021-05-01,Vĩnh Long,0
2021-05-01,Vĩnh Phúc,3
2021-05-01,Yên Bái,5
2021-05-01,Chưa rõ ,0
2021-05-02,An Giang,3
2021-05-02,Bà Rịa - Vũng Tàu,24
2021-05-02,Bắc Giang,7
2021-05-02,Bắc Kạn,0
2021-05-02,Bạc Liêu,1
2021-05-02,Bắc Ninh,20
2021-05-02,Bến Tre,19
2021-05-02,Bình Định,0
2021-05-02,Bình Dương,17
2021-05-02,Bình Phước,0
2021-05-02,Bình Thuận,0
2021-05-02,Cà Mau,7
2021-05-02,Cần Thơ,22
2021-05-02,Cao Bằng,0
2021-05-02,Đà Nẵng,71
2021-05-02,Đắk Lắk,0
2021-05-02,Đắk Nông,0
2021-05-02,Điện Biên,3
2021-05-02,Đồng Nai,16
2021-05-02,Đồng Tháp,3
2021-05-02,Gia Lai,27
2021-05-02,Hà Giang,1
2021-05-02,Hà Nam,13
2021-05-02,TP. Hà Nội,73
2021-05-02,Hà Tĩnh,3
2021-05-02,Hải Dương,730
2021-05-02,Hải Phòng,6
2021-05-02,Hậu Giang,0
2021-05-02,TP. Hồ Chí Minh,111
2021-05-02,Hòa Bình,7
2021-05-02,Hưng Yên,11
2021-05-02,Khánh Hòa,55
2021-05-02,Kiên Giang,37
2021-05-02,Kon Tum,0
2021-05-02,Lai Châu,0
2021-05-02,Lâm Đồng,0
2021-05-02,Lạng Sơn,0
2021-05-02,Lào Cai,0
2021-05-02,Long An,18
2021-05-02,Nam Định,4
2021-05-02,Nghệ An,4
2021-05-02,Ninh Bình,4
2021-05-02,Ninh Thuận,9
2021-05-02,Phú Thọ,0
2021-05-02,Phú Yên,20
2021-05-02,Quảng Bình,0
2021-05-02,Quảng Nam,11
2021-05-02,Quảng Ngãi,0
2021-05-02,Quảng Ninh,67
2021-05-02,Quảng Trị,1
2021-05-02,Sóc Trăng,2
2021-05-02,Sơn La,0
2021-05-02,Tây Ninh,28
2021-05-02,Thái Bình,5
2021-05-02,Thái Nguyên,3
2021-05-02,Thanh Hóa,4
2021-05-02,Thừa Thiên-Huế,0
2021-05-02,Tiền Giang,4
2021-05-02,Trà Vinh,1
2021-05-02,Tuyên Quang,0
2021-05-02,Vĩnh Long,0
2021-05-02,Vĩnh Phúc,9
2021-05-02,Yên Bái,5
2021-05-02,Chưa rõ ,0
2021-05-03,An Giang,5
2021-05-03,Bà Rịa - Vũng Tàu,25
2021-05-03,Bắc Giang,7
2021-05-03,Bắc Kạn,0
2021-05-03,Bạc Liêu,1
2021-05-03,Bắc Ninh,20
2021-05-03,Bến Tre,19
2021-05-03,Bình Định,0
2021-05-03,Bình Dương,17
2021-05-03,Bình Phước,0
2021-05-03,Bình Thuận,0
2021-05-03,Cà Mau,7
2021-05-03,Cần Thơ,22
2021-05-03,Cao Bằng,0
2021-05-03,Đà Nẵng,74
2021-05-03,Đắk Lắk,0
2021-05-03,Đắk Nông,0
2021-05-03,Điện Biên,3
2021-05-03,Đồng Nai,16
2021-05-03,Đồng Tháp,3
2021-05-03,Gia Lai,27
2021-05-03,Hà Giang,1
2021-05-03,Hà Nam,15
2021-05-03,TP. Hà Nội,73
2021-05-03,Hà Tĩnh,3
2021-05-03,Hải Dương,730
2021-05-03,Hải Phòng,6
2021-05-03,Hậu Giang,0
2021-05-03,TP. Hồ Chí Minh,111
2021-05-03,Hòa Bình,7
2021-05-03,Hưng Yên,11
2021-05-03,Khánh Hòa,60
2021-05-03,Kiên Giang,38
2021-05-03,Kon Tum,0
2021-05-03,Lai Châu,0
2021-05-03,Lâm Đồng,0
2021-05-03,Lạng Sơn,0
2021-05-03,Lào Cai,0
2021-05-03,Long An,18
2021-05-03,Nam Định,4
2021-05-03,Nghệ An,4
2021-05-03,Ninh Bình,4
2021-05-03,Ninh Thuận,9
2021-05-03,Phú Thọ,0
2021-05-03,Phú Yên,20
2021-05-03,Quảng Bình,0
2021-05-03,Quảng Nam,11
2021-05-03,Quảng Ngãi,0
2021-05-03,Quảng Ninh,67
2021-05-03,Quảng Trị,1
2021-05-03,Sóc Trăng,2
2021-05-03,Sơn La,0
2021-05-03,Tây Ninh,28
2021-05-03,Thái Bình,5
2021-05-03,Thái Nguyên,3
2021-05-03,Thanh Hóa,4
2021-05-03,Thừa Thiên-Huế,0
2021-05-03,Tiền Giang,4
2021-05-03,Trà Vinh,1
2021-05-03,Tuyên Quang,0
2021-05-03,Vĩnh Long,0
2021-05-03,Vĩnh Phúc,17
2021-05-03,Yên Bái,5
2021-05-03,Chưa rõ ,0
2021-05-04,An Giang,5
2021-05-04,Bà Rịa - Vũng Tàu,25
2021-05-04,Bắc Giang,7
2021-05-04,Bắc Kạn,0
2021-05-04,Bạc Liêu,1
2021-05-04,Bắc Ninh,20
2021-05-04,Bến Tre,19
2021-05-04,Bình Định,0
2021-05-04,Bình Dương,17
2021-05-04,Bình Phước,0
2021-05-04,Bình Thuận,0
2021-05-04,Cà Mau,7
2021-05-04,Cần Thơ,22
2021-05-04,Cao Bằng,0
2021-05-04,Đà Nẵng,77
2021-05-04,Đắk Lắk,0
2021-05-04,Đắk Nông,0
2021-05-04,Điện Biên,3
2021-05-04,Đồng Nai,16
2021-05-04,Đồng Tháp,3
2021-05-04,Gia Lai,27
2021-05-04,Hà Giang,1
2021-05-04,Hà Nam,15
2021-05-04,TP. Hà Nội,75
2021-05-04,Hà Tĩnh,4
2021-05-04,Hải Dương,730
2021-05-04,Hải Phòng,6
2021-05-04,Hậu Giang,0
2021-05-04,TP. Hồ Chí Minh,114
2021-05-04,Hòa Bình,7
2021-05-04,Hưng Yên,13
2021-05-04,Khánh Hòa,61
2021-05-04,Kiên Giang,38
2021-05-04,Kon Tum,0
2021-05-04,Lai Châu,0
2021-05-04,Lâm Đồng,0
2021-05-04,Lạng Sơn,0
2021-05-04,Lào Cai,0
2021-05-04,Long An,18
2021-05-04,Nam Định,4
2021-05-04,Nghệ An,4
2021-05-04,Ninh Bình,4
2021-05-04,Ninh Thuận,9
2021-05-04,Phú Thọ,0
2021-05-04,Phú Yên,20
2021-05-04,Quảng Bình,0
2021-05-04,Quảng Nam,11
2021-05-04,Quảng Ngãi,0
2021-05-04,Quảng Ninh,67
2021-05-04,Quảng Trị,1
2021-05-04,Sóc Trăng,2
2021-05-04,Sơn La,0
2021-05-04,Tây Ninh,28
2021-05-04,Thái Bình,5
2021-05-04,Thái Nguyên,3
2021-05-04,Thanh Hóa,4
2021-05-04,Thừa Thiên-Huế,0
2021-05-04,Tiền Giang,4
2021-05-04,Trà Vinh,1
2021-05-04,Tuyên Quang,0
2021-05-04,Vĩnh Long,0
2021-05-04,Vĩnh Phúc,17
2021-05-04,Yên Bái,5
2021-05-04,Chưa rõ ,0
2021-05-05,An Giang,5
2021-05-05,Bà Rịa - Vũng Tàu,25
2021-05-05,Bắc Giang,7
2021-05-05,Bắc Kạn,0
2021-05-05,Bạc Liêu,1
2021-05-05,Bắc Ninh,20
2021-05-05,Bến Tre,19
2021-05-05,Bình Định,0
2021-05-05,Bình Dương,17
2021-05-05,Bình Phước,0
2021-05-05,Bình Thuận,0
2021-05-05,Cà Mau,7
2021-05-05,Cần Thơ,22
2021-05-05,Cao Bằng,0
2021-05-05,Đà Nẵng,79
2021-05-05,Đắk Lắk,0
2021-05-05,Đắk Nông,0
2021-05-05,Điện Biên,3
2021-05-05,Đồng Nai,17
2021-05-05,Đồng Tháp,3
2021-05-05,Gia Lai,27
2021-05-05,Hà Giang,1
2021-05-05,Hà Nam,15
2021-05-05,TP. Hà Nội,90
2021-05-05,Hà Tĩnh,4
2021-05-05,Hải Dương,732
2021-05-05,Hải Phòng,6
2021-05-05,Hậu Giang,0
2021-05-05,TP. Hồ Chí Minh,115
2021-05-05,Hòa Bình,7
2021-05-05,Hưng Yên,13
2021-05-05,Khánh Hòa,61
2021-05-05,Kiên Giang,38
2021-05-05,Kon Tum,0
2021-05-05,Lai Châu,0
2021-05-05,Lâm Đồng,0
2021-05-05,Lạng Sơn,0
2021-05-05,Lào Cai,0
2021-05-05,Long An,19
2021-05-05,Nam Định,4
2021-05-05,Nghệ An,4
2021-05-05,Ninh Bình,4
2021-05-05,Ninh Thuận,9
2021-05-05,Phú Thọ,0
2021-05-05,Phú Yên,20
2021-05-05,Quảng Bình,0
2021-05-05,Quảng Nam,12
2021-05-05,Quảng Ngãi,0
2021-05-05,Quảng Ninh,67
2021-05-05,Quảng Trị,1
2021-05-05,Sóc Trăng,4
2021-05-05,Sơn La,0
2021-05-05,Tây Ninh,29
2021-05-05,Thái Bình,5
2021-05-05,Thái Nguyên,3
2021-05-05,Thanh Hóa,4
2021-05-05,Thừa Thiên-Huế,0
2021-05-05,Tiền Giang,4
2021-05-05,Trà Vinh,1
2021-05-05,Tuyên Quang,0
2021-05-05,Vĩnh Long,0
2021-05-05,Vĩnh Phúc,17
2021-05-05,Yên Bái,5
2021-05-05,Chưa rõ ,0
2021-05-06,An Giang,5
2021-05-06,Bà Rịa - Vũng Tàu,25
2021-05-06,Bắc Giang,7
2021-05-06,Bắc Kạn,0
2021-05-06,Bạc Liêu,1
2021-05-06,Bắc Ninh,32
2021-05-06,Bến Tre,19
2021-05-06,Bình Định,0
2021-05-06,Bình Dương,17
2021-05-06,Bình Phước,0
2021-05-06,Bình Thuận,0
2021-05-06,Cà Mau,7
2021-05-06,Cần Thơ,22
2021-05-06,Cao Bằng,0
2021-05-06,Đà Nẵng,82
2021-05-06,Đắk Lắk,0
2021-05-06,Đắk Nông,0
2021-05-06,Điện Biên,3
2021-05-06,Đồng Nai,17
2021-05-06,Đồng Tháp,3
2021-05-06,Gia Lai,27
2021-05-06,Hà Giang,1
2021-05-06,Hà Nam,15
2021-05-06,TP. Hà Nội,118
2021-05-06,Hà Tĩnh,5
2021-05-06,Hải Dương,733
2021-05-06,Hải Phòng,6
2021-05-06,Hậu Giang,0
2021-05-06,TP. Hồ Chí Minh,115
2021-05-06,Hòa Bình,7
2021-05-06,Hưng Yên,15
2021-05-06,Khánh Hòa,63
2021-05-06,Kiên Giang,38
2021-05-06,Kon Tum,0
2021-05-06,Lai Châu,0
2021-05-06,Lâm Đồng,0
2021-05-06,Lạng Sơn,1
2021-05-06,Lào Cai,0
2021-05-06,Long An,19
2021-05-06,Nam Định,4
2021-05-06,Nghệ An,4
2021-05-06,Ninh Bình,4
2021-05-06,Ninh Thuận,9
2021-05-06,Phú Thọ,0
2021-05-06,Phú Yên,20
2021-05-06,Quảng Bình,0
2021-05-06,Quảng Nam,12
2021-05-06,Quảng Ngãi,1
2021-05-06,Quảng Ninh,67
2021-05-06,Quảng Trị,1
2021-05-06,Sóc Trăng,4
2021-05-06,Sơn La,0
2021-05-06,Tây Ninh,29
2021-05-06,Thái Bình,10
2021-05-06,Thái Nguyên,4
2021-05-06,Thanh Hóa,4
2021-05-06,Thừa Thiên-Huế,0
2021-05-06,Tiền Giang,4
2021-05-06,Trà Vinh,1
2021-05-06,Tuyên Quang,0
2021-05-06,Vĩnh Long,0
2021-05-06,Vĩnh Phúc,28
2021-05-06,Yên Bái,5
2021-05-06,Chưa rõ ,0
2021-05-07,An Giang,5
2021-05-07,Bà Rịa - Vũng Tàu,25
2021-05-07,Bắc Giang,7
2021-05-07,Bắc Kạn,0
2021-05-07,Bạc Liêu,1
2021-05-07,Bắc Ninh,32
2021-05-07,Bến Tre,19
2021-05-07,Bình Định,0
2021-05-07,Bình Dương,17
2021-05-07,Bình Phước,0
2021-05-07,Bình Thuận,1
2021-05-07,Cà Mau,7
2021-05-07,Cần Thơ,22
2021-05-07,Cao Bằng,0
2021-05-07,Đà Nẵng,89
2021-05-07,Đắk Lắk,0
2021-05-07,Đắk Nông,0
2021-05-07,Điện Biên,4
2021-05-07,Đồng Nai,17
2021-05-07,Đồng Tháp,3
2021-05-07,Gia Lai,27
2021-05-07,Hà Giang,1
2021-05-07,Hà Nam,16
2021-05-07,TP. Hà Nội,142
2021-05-07,Hà Tĩnh,5
2021-05-07,Hải Dương,734
2021-05-07,Hải Phòng,6
2021-05-07,Hậu Giang,0
2021-05-07,TP. Hồ Chí Minh,117
2021-05-07,Hòa Bình,7
2021-05-07,Hưng Yên,19
2021-05-07,Khánh Hòa,63
2021-05-07,Kiên Giang,38
2021-05-07,Kon Tum,0
2021-05-07,Lai Châu,0
2021-05-07,Lâm Đồng,0
2021-05-07,Lạng Sơn,1
2021-05-07,Lào Cai,0
2021-05-07,Long An,19
2021-05-07,Nam Định,5
2021-05-07,Nghệ An,5
2021-05-07,Ninh Bình,4
2021-05-07,Ninh Thuận,9
2021-05-07,Phú Thọ,1
2021-05-07,Phú Yên,20
2021-05-07,Quảng Bình,0
2021-05-07,Quảng Nam,12
2021-05-07,Quảng Ngãi,1
2021-05-07,Quảng Ninh,67
2021-05-07,Quảng Trị,2
2021-05-07,Sóc Trăng,4
2021-05-07,Sơn La,0
2021-05-07,Tây Ninh,29
2021-05-07,Thái Bình,10
2021-05-07,Thái Nguyên,4
2021-05-07,Thanh Hóa,5
2021-05-07,Thừa Thiên-Huế,0
2021-05-07,Tiền Giang,4
2021-05-07,Trà Vinh,1
2021-05-07,Tuyên Quang,0
2021-05-07,Vĩnh Long,0
2021-05-07,Vĩnh Phúc,29
2021-05-07,Yên Bái,5
2021-05-07,Chưa rõ ,0
2021-05-08,An Giang,8
2021-05-08,Bà Rịa - Vũng Tàu,25
2021-05-08,Bắc Giang,8
2021-05-08,Bắc Kạn,0
2021-05-08,Bạc Liêu,1
2021-05-08,Bắc Ninh,63
2021-05-08,Bến Tre,19
2021-05-08,Bình Định,0
2021-05-08,Bình Dương,17
2021-05-08,Bình Phước,0
2021-05-08,Bình Thuận,1
2021-05-08,Cà Mau,7
2021-05-08,Cần Thơ,25
2021-05-08,Cao Bằng,0
2021-05-08,Đà Nẵng,98
2021-05-08,Đắk Lắk,0
2021-05-08,Đắk Nông,0
2021-05-08,Điện Biên,4
2021-05-08,Đồng Nai,17
2021-05-08,Đồng Tháp,3
2021-05-08,Gia Lai,27
2021-05-08,Hà Giang,1
2021-05-08,Hà Nam,16
2021-05-08,TP. Hà Nội,169
2021-05-08,Hà Tĩnh,6
2021-05-08,Hải Dương,735
2021-05-08,Hải Phòng,7
2021-05-08,Hậu Giang,0
2021-05-08,TP. Hồ Chí Minh,118
2021-05-08,Hòa Bình,7
2021-05-08,Hưng Yên,22
2021-05-08,Khánh Hòa,63
2021-05-08,Kiên Giang,38
2021-05-08,Kon Tum,0
2021-05-08,Lai Châu,0
2021-05-08,Lâm Đồng,0
2021-05-08,Lạng Sơn,1
2021-05-08,Lào Cai,0
2021-05-08,Long An,19
2021-05-08,Nam Định,6
2021-05-08,Nghệ An,5
2021-05-08,Ninh Bình,4
2021-05-08,Ninh Thuận,9
2021-05-08,Phú Thọ,1
2021-05-08,Phú Yên,20
2021-05-08,Quảng Bình,0
2021-05-08,Quảng Nam,13
2021-05-08,Quảng Ngãi,1
2021-05-08,Quảng Ninh,68
2021-05-08,Quảng Trị,2
2021-05-08,Sóc Trăng,4
2021-05-08,Sơn La,0
2021-05-08,Tây Ninh,29
2021-05-08,Thái Bình,11
2021-05-08,Thái Nguyên,4
2021-05-08,Thanh Hóa,5
2021-05-08,Thừa Thiên-Huế,1
2021-05-08,Tiền Giang,4
2021-05-08,Trà Vinh,1
2021-05-08,Tuyên Quang,0
2021-05-08,Vĩnh Long,0
2021-05-08,Vĩnh Phúc,36
2021-05-08,Yên Bái,5
2021-05-08,Chưa rõ ,0
2021-05-09,An Giang,8
2021-05-09,Bà Rịa - Vũng Tàu,25
2021-05-09,Bắc Giang,39
2021-05-09,Bắc Kạn,0
2021-05-09,Bạc Liêu,1
2021-05-09,Bắc Ninh,78
2021-05-09,Bến Tre,19
2021-05-09,Bình Định,0
2021-05-09,Bình Dương,17
2021-05-09,Bình Phước,0
2021-05-09,Bình Thuận,1
2021-05-09,Cà Mau,7
2021-05-09,Cần Thơ,25
2021-05-09,Cao Bằng,0
2021-05-09,Đà Nẵng,115
2021-05-09,Đắk Lắk,1
2021-05-09,Đắk Nông,0
2021-05-09,Điện Biên,4
2021-05-09,Đồng Nai,17
2021-05-09,Đồng Tháp,3
2021-05-09,Gia Lai,27
2021-05-09,Hà Giang,1
2021-05-09,Hà Nam,17
2021-05-09,TP. Hà Nội,187
2021-05-09,Hà Tĩnh,7
2021-05-09,Hải Dương,735
2021-05-09,Hải Phòng,7
2021-05-09,Hậu Giang,0
2021-05-09,TP. Hồ Chí Minh,118
2021-05-09,Hòa Bình,9
2021-05-09,Hưng Yên,24
2021-05-09,Khánh Hòa,63
2021-05-09,Kiên Giang,38
2021-05-09,Kon Tum,0
2021-05-09,Lai Châu,0
2021-05-09,Lâm Đồng,0
2021-05-09,Lạng Sơn,3
2021-05-09,Lào Cai,0
2021-05-09,Long An,19
2021-05-09,Nam Định,6
2021-05-09,Nghệ An,5
2021-05-09,Ninh Bình,4
2021-05-09,Ninh Thuận,9
2021-05-09,Phú Thọ,1
2021-05-09,Phú Yên,20
2021-05-09,Quảng Bình,0
2021-05-09,Quảng Nam,14
2021-05-09,Quảng Ngãi,1
2021-05-09,Quảng Ninh,68
2021-05-09,Quảng Trị,4
2021-05-09,Sóc Trăng,4
2021-05-09,Sơn La,0
2021-05-09,Tây Ninh,29
2021-05-09,Thái Bình,11
2021-05-09,Thái Nguyên,4
2021-05-09,Thanh Hóa,5
2021-05-09,Thừa Thiên-Huế,3
2021-05-09,Tiền Giang,6
2021-05-09,Trà Vinh,1
2021-05-09,Tuyên Quang,0
2021-05-09,Vĩnh Long,5
2021-05-09,Vĩnh Phúc,36
2021-05-09,Yên Bái,5
2021-05-09,Chưa rõ ,0
2021-05-10,An Giang,8
2021-05-10,Bà Rịa - Vũng Tàu,26
2021-05-10,Bắc Giang,54
2021-05-10,Bắc Kạn,0
2021-05-10,Bạc Liêu,1
2021-05-10,Bắc Ninh,105
2021-05-10,Bến Tre,19
2021-05-10,Bình Định,0
